id;pasta;volume;imagem;ncb2;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
7728;388329;1;89;388329189;https://permalinkbnd.bnportugal.gov.pt/viewer/273746/?offset=#page=89&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";388329;https://purl.pt/44029;https://bndigital.bnportugal.gov.pt//i/?IIIF=/cb/a6/8a/40/cba68a40-0fbd-4463-ab68-fb1a21c26eeb/iiif/cam-206-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Vasco da Gama e a Vidigueira;;;1.ª ed.;Lisboa : Imprensa Nacional;1898;1898;XXXVII, 3, 303, 1 br. p., 10 extratextos, desdobr., mapas;Aragão, Augusto Carlos Teixeira de, 1823-1903;;;Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor;;Sociedade de Geografia de Lisboa, Nome associado;H.G. 4333 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/388329;Livre
7729;388329;1;103;3883291103;https://permalinkbnd.bnportugal.gov.pt/viewer/273746/?offset=#page=103&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;388329;https://purl.pt/44029;https://bndigital.bnportugal.gov.pt//i/?IIIF=/cb/a6/8a/40/cba68a40-0fbd-4463-ab68-fb1a21c26eeb/iiif/cam-206-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Vasco da Gama e a Vidigueira;;;1.ª ed.;Lisboa : Imprensa Nacional;1898;1898;XXXVII, 3, 303, 1 br. p., 10 extratextos, desdobr., mapas;Aragão, Augusto Carlos Teixeira de, 1823-1903;;;Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor;;Sociedade de Geografia de Lisboa, Nome associado;H.G. 4333 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/388329;Livre
7730;1951715;1;10;1951715110;https://permalinkbnd.bnportugal.gov.pt/viewer/275415/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Assassínio de Inês de Castro | 1764;1951715;https://purl.pt/43981;https://bndigital.bnportugal.gov.pt//i/?IIIF=/02/c2/b2/f7/02c2b2f7-35e0-47f1-8687-16a440c04cdb/iiif/cam-2123-v_0006.tif/full/!300,500/0/default.jpg;Livro impresso;Francês;;Camoëns, drame historique en cinq actes;;;1.ª ed.;A Paris : chez Barba, Libraire, Palais-Royal : chez Bezou, boulevart Saint-Martin;1829;1829;6, 135, 1 br. p.;Martin-Deslandes, 18--;;;Ferreira, J. Pinto, Antigo possuidor;;;CAM. 2123 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/1951715;Livre
7731;252438;1;5;25243815;https://permalinkbnd.bnportugal.gov.pt/viewer/277335/?offset=#page=5&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;252438;https://purl.pt/44317;https://bndigital.bnportugal.gov.pt//i/?IIIF=/bf/89/eb/26/bf89eb26-5b3e-47b7-9d40-2d548d1b57ae/iiif/cam-213-a_0005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;O Litterario;homenagem a Camões, 10 de Junho de 1880;;1.ª ed.;Porto : Typ. da Palavra;1880;1880;p. 77 - 84;;;;;;;CAM. 213 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/252438;Livre
7732;259140;1;8;25914018;https://permalinkbnd.bnportugal.gov.pt/viewer/273811/?offset=#page=8&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;259140;https://purl.pt/44110;https://bndigital.bnportugal.gov.pt//i/?IIIF=/19/18/83/ae/191883ae-fa38-402d-984c-48c1d84f9eb5/iiif/cam-218-p_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Francês;;La Lusiade de Louis Camoens poëme héroïque en dix chants, traduit du portugais, avec des notes et la vie de lauteur, par La Harpe, de LAcadémie française;;;1.ª ed.;A Paris : chez Verdière, Libraire;1820;1820;316 p., 1 f. il.;Camões, Luís de, 1524-1580;;;"La Harpe, Jean François de, 1739-1803, Tradutor ; Gérard, François, 1770-1837, Ilustrador ; Roger, Barthèlemy, Ilustrador";;;CAM. 218 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/259140;Livre
7733;855528;1;49;855528149;https://permalinkbnd.bnportugal.gov.pt/viewer/273796/?offset=#page=49&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Desembarque de Gama em Calecut | 1767;855528;https://purl.pt/43963;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d9/93/1f/03/d9931f03-be6a-4bc5-9e87-a558fd32b07b/iiif/cam-219-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;Lembrança do quarto centenario do descobrimento da India;offerecida á Marinha e composta dos trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões Os Lusiadas...;;1.ª ed.;Lisboa : Typographia Castro Irmão;1898;1898;48 p.;Camões, Luís de, 1524-1580;;;"Sá, Ernesto Moreira de, 1841-1915, Compilador ; Gómez de Tapia, Luis, 15--, Tradutor ; Briccolani, A., Tradutor ; Cool, A. de, Tradutor ; Storck, Wilhelm, 1829-1905, Tradutor ; Aubertin, John James, ca 1878, Tradutor";;;CAM. 219 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/855528;Livre
7734;855528;1;51;855528151;https://permalinkbnd.bnportugal.gov.pt/viewer/273796/?offset=#page=51&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Segunda Audiência do Samorim a Gama | 1768;855528;https://purl.pt/43963;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d9/93/1f/03/d9931f03-be6a-4bc5-9e87-a558fd32b07b/iiif/cam-219-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;Lembrança do quarto centenario do descobrimento da India;offerecida á Marinha e composta dos trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões Os Lusiadas...;;1.ª ed.;Lisboa : Typographia Castro Irmão;1898;1898;48 p.;Camões, Luís de, 1524-1580;;;"Sá, Ernesto Moreira de, 1841-1915, Compilador ; Gómez de Tapia, Luis, 15--, Tradutor ; Briccolani, A., Tradutor ; Cool, A. de, Tradutor ; Storck, Wilhelm, 1829-1905, Tradutor ; Aubertin, John James, ca 1878, Tradutor";;;CAM. 219 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/855528;Livre
7735;381381;1;10;381381110;https://permalinkbnd.bnportugal.gov.pt/viewer/273101/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Ilha de Vénus | 1769;381381;https://purl.pt/44010;https://bndigital.bnportugal.gov.pt//i/?IIIF=/40/11/2b/50/40112b50-448a-4af8-9acf-f37ad3446f4e/iiif/cam-23-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Edição commemorativa do terceiro centenario do poeta, constando de cincoenta e dous exemplares numerados;Lisboa : David Corazzi;1880;1880;XXV, 1 br., 401, 3 p.;Camões, Luís de, 1524-1580;;;Coelho, Latino, 1825-1891, Autor da introdução, etc.;;;CAM. 23 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381381;Livre
7736;259434;1;10;259434110;https://permalinkbnd.bnportugal.gov.pt/viewer/277366/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;259434;https://purl.pt/44331;https://bndigital.bnportugal.gov.pt//i/?IIIF=/70/61/0b/88/70610b88-fdc0-4a58-8c43-3c1c039be1d0/iiif/cam-231-p_0011.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;;La Lusiade o sia la scorpeta delle Inde Orientali fatta da Portoghesi;;;Ed. ora nello stesso metro tradotta in italiano da N.N. piemontese;Torino : presso li Fratelli Reycends;1772;1772;XXVI, 2, 304 p.;Camões, Luís de, 1524-1580;;;Gazzano, Miguel Antonio, Tradutor;;;CAM. 231 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/259434;Livre
7737;913393;1;9;91339319;https://permalinkbnd.bnportugal.gov.pt/viewer/277369/?offset=#page=9&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Camões na gruta de Macau | 1760;913393;https://purl.pt/44332;https://bndigital.bnportugal.gov.pt//i/?IIIF=/44/70/7d/ae/44707dae-1515-4f2b-b542-18a686f168ae/iiif/cam-239-a_0005.tif/full/!300,500/0/default.jpg;Iconografia;Português;;Retrato de Luiz de Camões;;;Edição comemorativa do terceiro aniversário do mesmo tri-centenário;Lisboa : Tip. Castro e Irmão;1883;1883;1 gravura;;;;;;;CAM. 239 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/913393;Livre
7738;857274;1;15;857274115;https://permalinkbnd.bnportugal.gov.pt/viewer/277364/?offset=#page=15&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Visita do Rei de Melinde a Gama | 1761;857274;https://purl.pt/44333;https://bndigital.bnportugal.gov.pt//i/?IIIF=/54/e8/00/ca/54e800ca-57fe-479c-b5d6-d323741af2db/iiif/cam-240-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Facsimile da 1ª ed;Lisboa : Joaquim Eusébio dos Santos;1887;1887;8 p., 2, 186 f.;Camões, Luís de, 1524-1580;;;Braga, Teófilo, 1843-1924, Autor da introdução, etc.;;;CAM. 240 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/857274;Livre
7739;259614;1;8;25961418;https://permalinkbnd.bnportugal.gov.pt/viewer/277455/?offset=#page=8&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";259614;https://purl.pt/44365;https://bndigital.bnportugal.gov.pt//i/?IIIF=/04/d1/9d/f6/04d19df6-e82d-44ac-acff-fa6136899404/iiif/cam-258-p_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Alemão;;Die Lusiaden;epische díchtung;;1.ª ed.;Leipzig : Arnoldische Buchhandung;1854;1854;LXXXVIII, 532 p., 2 f. il.;Camões, Luís de, 1524-1580;;;Fonseca, José da, 1788-1866, Compilador;;;CAM. 258 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/259614;Livre
7740;259614;1;77;259614177;https://permalinkbnd.bnportugal.gov.pt/viewer/277455/?offset=#page=77&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;259614;https://purl.pt/44365;https://bndigital.bnportugal.gov.pt//i/?IIIF=/04/d1/9d/f6/04d19df6-e82d-44ac-acff-fa6136899404/iiif/cam-258-p_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Alemão;;Die Lusiaden;epische díchtung;;1.ª ed.;Leipzig : Arnoldische Buchhandung;1854;1854;LXXXVIII, 532 p., 2 f. il.;Camões, Luís de, 1524-1580;;;Fonseca, José da, 1788-1866, Compilador;;;CAM. 258 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/259614;Livre
7741;381386;1;23;381386123;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=23&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Assassínio de Inês de Castro | 1764;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7742;381386;1;79;381386179;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=79&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7743;381386;1;139;3813861139;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=139&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7744;381386;1;141;3813861141;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=141&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Desembarque de Gama em Calecut | 1767;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7745;381386;1;213;3813861213;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=213&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Segunda Audiência do Samorim a Gama | 1768;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7746;381386;1;215;3813861215;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=215&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Ilha de Vénus | 1769;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7747;381386;1;269;3813861269;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=269&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7748;381386;1;271;3813861271;https://permalinkbnd.bnportugal.gov.pt/viewer/273117/?offset=#page=271&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Camões na gruta de Macau | 1760;381386;https://purl.pt/44012;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/5f/ee/bc/5b5feebc-6c0c-4b38-a9d5-dc89df1678f7/iiif/cam-26-a_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;grande edição manuscripta dos Lusiadas pelos contemporaneos illustres de Portugal e Brazil;;1.ª ed.;Lisboa : Tip. Elzeviriana;1883;1883;XV, 1 br., 288 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Director ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc.";;;CAM. 26 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/381386;Livre
7749;804973;1;10;804973110;https://permalinkbnd.bnportugal.gov.pt/viewer/273120/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Visita do Rei de Melinde a Gama | 1761;804973;https://purl.pt/44138;https://bndigital.bnportugal.gov.pt//i/?IIIF=/8b/c0/56/bd/8bc056bd-3ac1-47b3-8d81-5e006410c749/iiif/cam-26-v_0000_000013.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Sonetos;;;Ed. especial do Gabinete Portuguez de Leitura de Pernambuco para commemorar o terceiro centenario do grande epico, em 10 de Junho de 1880, segundo a ed. de Hamburgo de B. Feio e G. Monteiro;Porto : Imprensa Portugueza;1880;1880;XLVIII, 286 p.;Camões, Luís de, 1524-1580;;;Pinto, A. de Sousa, 1843-?, Autor da introdução, etc.;;Gabinete Português de Leitura, Editor literário;CAM. 26 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/804973;Livre
