id;pasta;volume;imagem;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
10262;381189;1;420;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=420&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Vénus aplaca os Ventos e a tormenta | 573;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10263;381189;1;436;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=436&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;Episódios - Desembarque de Gama em Calecut | 574;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10264;381189;1;444;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=444&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Segunda Audiência do Samorim a Gama | 575;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10265;381189;1;453;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=453&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Ilha de Vénus | 576;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10266;381189;1;459;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=459&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10267;381189;1;461;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=461&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Camões na gruta de Macau | 567;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10268;381189;1;463;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=463&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Visita do Rei de Melinde a Gama | 568;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10269;381189;1;512;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=512&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;"Episódios - Concílio ""Conselho dos Deuses"" | 569";381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10270;381297;1;10;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10271;381297;1;69;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=69&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Assassínio de Inês de Castro | 571;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10272;381297;1;156;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=156&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10273;381297;1;196;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=196&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;Episódios - Vénus aplaca os Ventos e a tormenta | 573;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10274;381297;1;238;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=238&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Desembarque de Gama em Calecut | 574;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10275;381297;1;290;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=290&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Segunda Audiência do Samorim a Gama | 575;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10276;381297;1;330;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=330&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Ilha de Vénus | 576;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10277;381297;1;368;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=368&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10278;381297;1;406;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=406&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Camões na gruta de Macau | 567;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10279;381297;1;440;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=440&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Visita do Rei de Melinde a Gama | 568;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10280;381297;1;478;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=478&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;"Episódios - Concílio ""Conselho dos Deuses"" | 569";381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10281;381297;1;514;https://permalinkbnd.bnportugal.gov.pt/viewer/14598/?offset=#page=514&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;381297;https://purl.pt/37881;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/f5/a1/57/7af5a157-cb79-4c61-ac2b-23423412371c/iiif/cam-19-a_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;poema épico de Luis de Camões;;Nova edição correcta e dada á luz por D. Iosé Maria de Souza-Botelho, Morgado de Mattheus, Socio da Academia Real das Sciencias de Lisboa;Paris : na Officina Typographica de Firmin Didot, impressor do Rei, e do Instituto;1817;1817;10, CXXX, 2 br., 413, 1 br., 10, 2 br. p.;Camões, Luís de, 1524-1580;;;"Didot, Firmin, fl. 1789-1829, Impressor ; Mateus, Morgado de, 1758-1825, Editor literário";;;F.R. 343;;http://id.bnportugal.gov.pt/bib/catbnp/381297;Livre
10282;381496;1;10;https://permalinkbnd.bnportugal.gov.pt/viewer/14581/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Assassínio de Inês de Castro | 571;381496;https://purl.pt/37776;https://bndigital.bnportugal.gov.pt//i/?IIIF=/bd/4d/db/1a/bd4ddb1a-3a0d-4237-b40a-a0aa6e20c004/iiif/cam-110-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Francês";;Os Lusíadas;poema épico em dez cantos...;;1.ª ed.;Lisboa : Imprensa Nacional;1878;1878;XXXVIII, 337 p.;Camões, Luís de, 1524-1580;;;"Silva, Fernando de Azevedo e, 1845-1924, Tradutor ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc. ; Reis, Soares dos, 1847-1889, Ilustrador ; Abranches, Aristides, 1832-1892, Director ; Santos, Duarte Joaquim dos, ?-1855, Director ; Pedroso, João, 1823-1890, Gravador (aguafortista)";;;CAM. 34 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381496;Livre
10283;381496;1;49;https://permalinkbnd.bnportugal.gov.pt/viewer/14581/?offset=#page=49&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;381496;https://purl.pt/37776;https://bndigital.bnportugal.gov.pt//i/?IIIF=/bd/4d/db/1a/bd4ddb1a-3a0d-4237-b40a-a0aa6e20c004/iiif/cam-110-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Francês";;Os Lusíadas;poema épico em dez cantos...;;1.ª ed.;Lisboa : Imprensa Nacional;1878;1878;XXXVIII, 337 p.;Camões, Luís de, 1524-1580;;;"Silva, Fernando de Azevedo e, 1845-1924, Tradutor ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc. ; Reis, Soares dos, 1847-1889, Ilustrador ; Abranches, Aristides, 1832-1892, Director ; Santos, Duarte Joaquim dos, ?-1855, Director ; Pedroso, João, 1823-1890, Gravador (aguafortista)";;;CAM. 34 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381496;Livre
10284;381496;1;83;https://permalinkbnd.bnportugal.gov.pt/viewer/14581/?offset=#page=83&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Vénus aplaca os Ventos e a tormenta | 573;381496;https://purl.pt/37776;https://bndigital.bnportugal.gov.pt//i/?IIIF=/bd/4d/db/1a/bd4ddb1a-3a0d-4237-b40a-a0aa6e20c004/iiif/cam-110-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Francês";;Os Lusíadas;poema épico em dez cantos...;;1.ª ed.;Lisboa : Imprensa Nacional;1878;1878;XXXVIII, 337 p.;Camões, Luís de, 1524-1580;;;"Silva, Fernando de Azevedo e, 1845-1924, Tradutor ; Chagas, Pinheiro, 1842-1895, Autor da introdução, etc. ; Reis, Soares dos, 1847-1889, Ilustrador ; Abranches, Aristides, 1832-1892, Director ; Santos, Duarte Joaquim dos, ?-1855, Director ; Pedroso, João, 1823-1890, Gravador (aguafortista)";;;CAM. 34 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381496;Livre
