385945;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ca/5d/8c/c5/ca5d8cc5-b85c-4f76-893f-7de2d31a6d43/iiif/cam-63-a_0000_000007.tif/full/!300,500/0/default.jpg
385949;https://bndigital.bnportugal.gov.pt//i/?IIIF=/06/33/d8/97/0633d897-92cc-4a30-beb0-aa004a6f6470/iiif/cam-64-1-a_0001.tif/full/!300,500/0/default.jpg
386935;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c8/18/91/78/c8189178-5871-4300-9edd-154703c6e75a/iiif/cam-64-3-a_0000_000001.tif/full/!300,500/0/default.jpg
386992;https://bndigital.bnportugal.gov.pt//i/?IIIF=/0c/53/05/58/0c530558-6907-414a-974d-e379f3070104/iiif/cam-64-4-a_0000_000001.tif/full/!300,500/0/default.jpg
387528;https://bndigital.bnportugal.gov.pt//i/?IIIF=/3d/a8/64/34/3da86434-0f0e-458f-a7d1-39aa8c909fc0/iiif/cam-64-6-a_0000_000001.tif/full/!300,500/0/default.jpg
389121;https://bndigital.bnportugal.gov.pt//i/?IIIF=/8e/d1/46/f3/8ed146f3-e26d-4087-88e7-d71443c542c1/iiif/cam-203-v_0000_000007.tif/full/!300,500/0/default.jpg
396405;https://bndigital.bnportugal.gov.pt//i/?IIIF=/11/21/33/35/11213335-0c6f-4347-8501-397d47049e54/iiif/e-2172-v_0000_1-2_p24-C-R0150_000001.tif/full/!300,500/0/default.jpg
397483;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ce/5b/d5/2f/ce5bd52f-0e04-4503-974e-5522bbc0e7bd/iiif/cam-1018-p_0003.tif/full/!300,500/0/default.jpg
397670;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/b1/c2/b3/f4b1c2b3-f0bb-4cb4-b767-93d0dae46bc3/iiif/cam-70-v_0000_000007.tif/full/!300,500/0/default.jpg
397751;https://bndigital.bnportugal.gov.pt//i/?IIIF=/22/d1/5a/60/22d15a60-c4ea-4a42-9a7f-86c4be093d72/iiif/cam-57-v_0007.tif/full/!300,500/0/default.jpg
397814;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c4/67/61/68/c4676168-9b5b-4990-bfa3-6aa81cc7059c/iiif/cam-30-v_0000_000007.tif/full/!300,500/0/default.jpg
397818;https://bndigital.bnportugal.gov.pt//i/?IIIF=/58/13/66/39/58136639-f7f1-4612-94b8-d6a78a970d34/iiif/cam-707-p_0007.tif/full/!300,500/0/default.jpg
397819;https://bndigital.bnportugal.gov.pt//i/?IIIF=/bd/fd/60/cb/bdfd60cb-3cc4-48bd-8981-0b57ea135430/iiif/cam-34-v_0005.tif/full/!300,500/0/default.jpg
397822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/53/07/f6/e6/5307f6e6-7747-45f0-8d9c-435d2871d068/iiif/cam-35-v_0007.tif/full/!300,500/0/default.jpg
397847;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d6/fb/37/83/d6fb3783-c537-4793-8bb2-81c64d53f301/iiif/cam-37-v_0009.tif/full/!300,500/0/default.jpg
397849;https://bndigital.bnportugal.gov.pt//i/?IIIF=/14/e9/2d/b5/14e92db5-8913-4f19-839e-f58994d4437d/iiif/cam-38-v_0009.tif/full/!300,500/0/default.jpg
397850;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/33/5a/17/ae335a17-527b-44d3-a74d-54a56c16af2c/iiif/cam-39-v_0007.tif/full/!300,500/0/default.jpg
397852;https://bndigital.bnportugal.gov.pt//i/?IIIF=/97/d2/74/d0/97d274d0-35d0-4540-bdbb-0b1af3d4ba91/iiif/cam-45-v_0005.tif/full/!300,500/0/default.jpg
397863;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c3/91/eb/4c/c391eb4c-8bd2-4992-a05f-625f8ef77ebc/iiif/cam-69-v_0000_000001.tif/full/!300,500/0/default.jpg
397867;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c3/1b/91/0c/c31b910c-f5c5-4550-849f-b7f896a1c3bc/iiif/cam-67-v_0000_000007.tif/full/!300,500/0/default.jpg
397876;https://bndigital.bnportugal.gov.pt//i/?IIIF=/de/b5/45/9c/deb5459c-316c-4583-bb29-fa7038aaebdc/iiif/cam-59-v_0009.tif/full/!300,500/0/default.jpg
397877;https://bndigital.bnportugal.gov.pt//i/?IIIF=/3a/34/50/28/3a345028-610d-4c37-af11-98e95904bfe5/iiif/cam-75-1-v_0000_000001.tif/full/!300,500/0/default.jpg
401648;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c5/6f/77/dc/c56f77dc-6fe1-4b19-8eac-61a13ea62b02/iiif/cam-64-7-a_0000_000001.tif/full/!300,500/0/default.jpg
401651;https://bndigital.bnportugal.gov.pt//i/?IIIF=/2d/66/37/ea/2d6637ea-d1cc-4cd4-be1f-ecef3567b901/iiif/cam-65-a_0000_000005.tif/full/!300,500/0/default.jpg
